p,q,column_id,p_mapped,q_mapped,x,y,z,dx,dy,dz,side
-10,4,268,-11.292812296356932,3.4388509016769495,160.96930694580078,241.5884246826172,-59.572160720825195,0.9942120403174692,-0.019841664840805222,-0.10558753346924986,left
-10,5,461,-11.27358855620885,4.523722177545831,161.75772857666016,224.96157836914062,-50.166378021240234,0.9917682750194594,-0.09163670705930066,-0.08943378882868559,left
-10,6,535,-11.25436481606077,5.608593453414714,160.3399429321289,207.1583709716797,-41.32403373718262,0.9833314988493576,-0.1631551424986787,-0.08024688683625995,left
-9,-16,708,-10.58107829793016,-18.210742805869426,-92.2139892578125,343.78619384765625,-206.58447265625,-0.24946342412916653,0.3504717898466369,-0.9027389016451248,left
-9,-15,725,-10.56185455778208,-17.125871530000545,-76.5169677734375,353.6926574707031,-207.219970703125,-0.1685608590129875,0.4426614126804213,-0.8807031909403856,left
-9,-14,603,-10.542630817633999,-16.041000254131664,-60.4293212890625,361.31028747558594,-205.7860107421875,-0.08103589293703732,0.5153289803784247,-0.853152522142454,left
-9,-13,520,-10.523407077485917,-14.956128978262788,-44.14544677734375,366.8648567199707,-202.6090087890625,0.011221772877832334,0.5712577366911507,-0.820694017331662,left
-9,-12,681,-10.504183337337833,-13.871257702393905,-27.82843017578125,370.5420563220978,-197.9639892578125,0.10645816038032807,0.6123118151544906,-0.7834161736335606,left
-9,-11,525,-10.484959597189752,-12.786386426525024,-11.62188720703125,372.51307487487793,-192.102783203125,0.20264656159336414,0.6396394997998393,-0.7414820843217982,left
-9,-10,606,-10.465735857041674,-11.701515150656146,4.3514404296875,372.9224901199341,-185.22662353515625,0.2978332945505274,0.6541477071960119,-0.6952597398292091,left
-9,-9,169,-10.446512116893594,-10.616643874787265,19.990203857421875,371.9039783477783,-177.51971435546875,0.39000370499109666,0.6567306517916194,-0.6454471016981737,left
-9,-8,167,-10.42728837674551,-9.531772598918382,35.201202392578125,369.5624580383301,-169.13455200195312,0.47743396398159094,0.6484408625956573,-0.5929428789968094,left
-9,-7,548,-10.408064636597429,-8.446901323049504,49.90667724609375,365.9911193847656,-160.20172119140625,0.5587577019409238,0.6304233587916551,-0.5388471204447007,left
-9,-6,331,-10.388840896449347,-7.362030047180623,64.0359115600586,361.26786041259766,-150.82949829101562,0.6330737704280418,0.6039417991179006,-0.4842229904437175,left
-9,-5,446,-10.369617156301267,-6.277158771311742,77.52413940429688,355.4526824951172,-141.11228942871094,0.6999366954768405,0.5701823512068563,-0.43009383708346915,left
-9,-4,114,-10.350393416153187,-5.192287495442861,90.30830812454224,348.59153747558594,-131.1286163330078,0.7592909735498204,0.530210456314809,-0.3772984090878304,left
-9,-3,345,-10.331169676005105,-4.10741621957398,102.32270050048828,340.7190399169922,-120.94795227050781,0.8113269479476948,0.48491989235829974,-0.32649851688651466,left
-9,-2,20,-10.311945935857024,-3.022544943705098,113.49894332885742,331.8564147949219,-110.63261413574219,0.8563869175968707,0.4349662848239175,-0.2782189397496319,left
-9,-1,444,-10.292722195708942,-1.9376736678362168,123.7606201171875,322.0153045654297,-100.24147033691406,0.894846619286432,0.3808233598916181,-0.23285853326108202,left
-9,0,470,-10.27349845556086,-0.852802391967337,133.02057647705078,311.1976013183594,-89.83309555053711,0.9270389382176212,0.3228072681772144,-0.19077283517395674,left
-9,1,566,-10.25427471541278,0.2320688839015443,141.17818450927734,299.3963623046875,-79.46903610229492,0.9532040629549221,0.26116008853864964,-0.1523070008919932,left
-9,2,137,-10.235050975264699,1.3169401597704238,148.115966796875,286.59815979003906,-69.21750259399414,0.9734707501149378,0.19612288842536096,-0.11785801333110074,left
-9,3,635,-10.215827235116619,2.401811435639304,153.6965217590332,272.78273010253906,-59.156246185302734,0.9878675522801863,0.12802704544383478,-0.08790207498617691,left
-9,4,371,-10.196603494968537,3.4866827115081853,157.75944900512695,257.9251937866211,-49.375996589660645,0.9963622072840264,0.05737588390582188,-0.06301079147359268,left
-9,5,363,-10.177379754820455,4.571553987377065,160.11812591552734,241.99691009521484,-39.98393201828003,0.9989242921410313,-0.015089591254458735,-0.04384703874052299,left
-9,6,277,-10.158156014672374,5.656425263245945,160.5566749572754,224.9662628173828,-31.10691624879837,0.9956022640705886,-0.08835571743416275,-0.03113517262217296,left
-9,7,107,-10.138932274524292,6.741296539114826,158.82679557800293,206.80020904541016,-22.894678950309753,0.9865982992874603,-0.16114504789835685,-0.02561385134896867,left
-8,-15,671,-9.465645756393682,-17.07803972016931,-88.0262451171875,359.4797058105469,-197.364501953125,-0.24226450682460568,0.4682747949526698,-0.8497214985776608,left
-8,-14,135,-9.446422016245604,-15.993168444300434,-71.931396484375,368.21929931640625,-195.8372802734375,-0.15246199121731827,0.5497525853513865,-0.8212961926939129,left
-8,-13,676,-9.427198276097519,-14.908297168431547,-55.5946044921875,374.7216491699219,-192.539794921875,-0.057519805488392264,0.6131965650110829,-0.7878333863420529,left
-8,-12,467,-9.407974535949439,-13.82342589256267,-39.18670654296875,379.1972961425781,-187.7669677734375,0.04065091433142936,0.6605230729086616,-0.749704457315893,left
-8,-11,401,-9.388750795801357,-12.738554616693788,-22.8665771484375,381.83441734313965,-181.76861572265625,0.14012875694378835,0.6930818865598365,-0.7071077923485547,left
-8,-10,611,-9.369527055653277,-11.653683340824909,-6.758819580078125,382.80266857147217,-174.764892578125,0.23886681495373194,0.7118342100417892,-0.6604806599197599,left
-8,-9,351,-9.350303315505196,-10.56881206495603,9.0281982421875,382.2488718032837,-166.93936157226562,0.3348502150986797,0.7177970356581853,-0.6104447141622981,left
-8,-8,533,-9.331079575357116,-9.483940789087148,24.402511596679688,380.3045744895935,-158.4525146484375,0.4262741847970246,0.712067566145539,-0.5578979302876115,left
-8,-7,436,-9.311855835209034,-8.399069513218267,39.28526306152344,377.07592582702637,-149.4365692138672,0.5116530758812438,0.6959489391972628,-0.5038513709135531,left
-8,-6,139,-9.292632095060952,-7.314198237349386,53.610633850097656,372.65676498413086,-140.00552368164062,0.590002045517839,0.6708059472126789,-0.4493517191119518,left
-8,-5,56,-9.273408354912872,-6.2293269614805045,67.31793975830078,367.1229934692383,-130.2527618408203,0.6607972073154005,0.6379969622221565,-0.395356708555031,left
-8,-4,249,-9.254184614764789,-5.144455685611623,80.35257053375244,360.5344467163086,-120.25775909423828,0.7239298205415097,0.5987551075461993,-0.34266300663782917,left
-8,-3,185,-9.234960874616709,-4.059584409742744,92.66007041931152,352.9384994506836,-110.08883666992188,0.7795929991242785,0.5541062818849358,-0.29189207610359075,left
-8,-2,600,-9.215737134468627,-2.974713133873862,104.18487739562988,344.3686218261719,-99.80621719360352,0.8281561933484695,0.504837517105029,-0.2435085229346231,left
-8,-1,484,-9.196513394320545,-1.8898418580049814,114.8661117553711,334.84688568115234,-89.46477890014648,0.8700562295067449,0.45150267404174377,-0.19785725366956264,left
-8,0,481,-9.177289654172464,-0.8049705821361007,124.63478088378906,324.38492584228516,-79.11833190917969,0.9057084717852929,0.3944588144338896,-0.15522373482093457,left
-8,1,312,-9.158065914024382,0.27990069373277965,133.41082382202148,312.9844055175781,-68.82241821289062,0.9354477398625907,0.3339291547080662,-0.11588289615783448,left
-8,2,205,-9.138842173876304,1.36477196960166,141.0997428894043,300.63897705078125,-58.637712478637695,0.9594958568564581,0.27007926749436195,-0.0801554112022409,left
-8,3,369,-9.11961843372822,2.44964324547054,147.58962440490723,287.33509826660156,-48.63326644897461,0.9779586670465913,0.20310126038132445,-0.0484429930946881,left
-8,4,219,-9.10039469358014,3.5345145213394225,152.74800872802734,273.0530433654785,-38.89005136489868,0.990848289579727,0.13329614696439712,-0.021255687271298958,left
-8,5,420,-9.081170953432059,4.619385797208302,156.4186954498291,257.76819229125977,-29.50402057170868,0.9981282349490447,0.061150720557688935,0.0007848393339151469,left
-8,6,665,-9.061947213283977,5.7042570730771835,158.41866874694824,241.45215606689453,-20.5895357131958,0.9997767002425016,-0.012608089525508619,0.016958352830736746,left
-8,7,491,-9.042723473135895,6.789128348946064,158.53500843048096,224.073823928833,-12.28273320198059,0.9958570891197494,-0.08699018114140025,0.026483323713728323,left
-8,8,153,-9.023499732987815,7.873999624814942,156.5216989517212,205.60059547424316,-4.744701027870178,0.9865799356567536,-0.16076072245436984,0.028566075604907707,left
-7,-15,48,-8.36943695500529,-17.030207910338078,-99.91217041015625,363.94415283203125,-187.4483642578125,-0.31772828372039696,0.48121105968372646,-0.8169973401193886,left
-7,-14,558,-8.350213214857204,-15.945336634469195,-83.8719482421875,373.8969421386719,-185.85552978515625,-0.22652575197326266,0.5729210375436807,-0.7876849423677087,left
-7,-13,460,-8.330989474709128,-14.860465358600313,-67.52618408203125,381.42359924316406,-182.46575927734375,-0.12967232212909083,0.6449405067196631,-0.7531512674528494,left
-7,-12,397,-8.311765734561044,-13.775594082731436,-51.065826416015625,386.7598876953125,-177.580078125,-0.029231462095988058,0.6994509843399861,-0.7140825177313581,left
-7,-11,142,-8.292541994412964,-12.690722806862555,-34.655181884765625,390.1188278198242,-171.45895385742188,0.07287939446675411,0.7380383803440539,-0.6708114064334959,left
-7,-10,617,-8.27331825426488,-11.605851530993672,-18.4300537109375,391.68976306915283,-164.328857421875,0.17461999770822567,0.7618230858893491,-0.6238056125159573,left
-7,-9,640,-8.2540945141168,-10.52098025512479,-2.508209228515625,391.6398949623108,-156.3853759765625,0.27395788045341146,0.7718891846537823,-0.5737021582249743,left
-7,-8,387,-8.234870773968721,-9.436108979255911,13.016204833984375,390.11726665496826,-147.79136657714844,0.3690207532669038,0.769465737437039,-0.5212927800850503,left
-7,-7,571,-8.215647033820638,-8.35123770338703,28.06360626220703,387.2484347820282,-138.68496704101562,0.45825997800192625,0.7559126051149254,-0.4675402934400852,left
-7,-6,129,-8.196423293672558,-7.26636642751815,42.566680908203125,383.14196968078613,-129.18187713623047,0.5405727000641627,0.7327160181108004,-0.4134106829161457,left
-7,-5,506,-8.177199553524476,-6.18149515164927,56.46971893310547,377.89009284973145,-119.37908935546875,0.6153286765540195,0.7013683082116154,-0.3597959366733528,left
-7,-4,262,-8.157975813376396,-5.096623875780389,69.72287082672119,371.56765365600586,-109.35678100585938,0.6823396507629614,0.6632480177771833,-0.3074323794126393,left
-7,-3,100,-8.138752073228313,-4.011752599911507,82.28036642074585,364.2344970703125,-99.1826057434082,0.7417468500735199,0.6195295689130018,-0.2568943822828392,left
-7,-2,450,-8.119528333080233,-2.926881324042627,94.09674167633057,355.93688201904297,-88.9148063659668,0.7939107305812401,0.5711332438882759,-0.20859666726392553,left
-7,-1,416,-8.10030459293215,-1.8420100481737451,105.1243724822998,346.7078399658203,-78.60577583312988,0.8392941887699112,0.5187203877578164,-0.16283250296374302,left
-7,0,678,-8.08108085278407,-0.7571387723048663,115.30976676940918,336.56888580322266,-68.30491065979004,0.8783672098740213,0.4627222924617385,-0.11982956512096815,left
-7,1,716,-8.06185711263599,0.32773250356401545,124.59085464477539,325.5307960510254,-58.06223773956299,0.9115414011687009,0.4033910118025746,-0.07979953353433147,left
-7,2,109,-8.042633372487908,1.4126037794328963,132.89362144470215,313.5952033996582,-47.93175983428955,0.9391265828373644,0.340870726138444,-0.042993132824498445,left
-7,3,316,-8.023409632339826,2.497475055301777,140.129075050354,300.7551460266113,-37.974605321884155,0.9613167200794186,0.2752731285791098,-0.009740039939225596,left
-7,4,459,-8.004185892191744,3.5823463311706583,146.19011402130127,286.99660873413086,-28.2624089717865,0.9781973430381715,0.20675815516472748,0.019519819311158242,left
-7,5,81,-7.984962152043664,4.667217607039538,150.94841957092285,272.29956245422363,-18.880669571459293,0.9897747712649932,0.13561106300084755,0.04422150787920404,left
-7,6,655,-7.9657384118955825,5.752088882908418,154.25131464004517,256.63908767700195,-9.931997895240784,0.9960235533947839,0.06230703619704643,0.06367820917054709,left
-7,7,730,-7.946514671747501,6.836960158777298,155.91866779327393,239.9864673614502,-1.5394690036773682,0.9969453829222964,-0.012447091405233408,0.07710365351567845,left
-7,8,620,-7.927290931599421,7.92183143464618,155.7397541999817,222.31038904190063,6.1500483751297,0.9926282585996453,-0.08770104945216507,0.08365205409566945,left
-7,9,781,-7.908067191451338,9.006702710515059,153.47011816501617,203.57805514335632,12.962613821029663,0.9832913081943483,-0.16228698199731187,0.08246901662837423,left
-7,10,785,-7.8888434513032575,10.09157398638394,148.82852249592543,183.75629258155823,18.693866968154907,0.9693000855839496,-0.23487445516315086,0.07274155895195619,left
-6,-15,4,-7.273228153616891,-16.982376100506837,-112.07440185546875,367.03265380859375,-177.47412109375,-0.3937428846814758,0.48102956013806086,-0.7833116257506293,left
-6,-14,368,-7.254004413468811,-15.897504824637961,-96.1634521484375,378.29443359375,-175.85833740234375,-0.30222357208829376,0.5842725103850993,-0.7531842710004543,left
-6,-13,619,-7.234780673320732,-14.812633548769083,-79.8699951171875,386.9299621582031,-172.4053955078125,-0.20424374857897046,0.6659589961768897,-0.7174838719981653,left
-6,-12,385,-7.215556933172649,-13.727762272900199,-63.39996337890625,393.202880859375,-167.42868041992188,-0.10217189652985827,0.7285793542581315,-0.6772983302122457,left
-6,-11,474,-7.196333193024566,-12.64289099703132,-46.93402099609375,397.34571838378906,-161.20144653320312,0.0019412289190961635,0.7739616693006264,-0.6332294734799317,left
-6,-10,16,-7.1771094528764845,-11.558019721162438,-30.618820190429688,399.57097244262695,-153.9581298828125,0.10606056160751792,0.8034842167666254,-0.5858022453681964,left
-6,-9,344,-7.157885712728405,-10.473148445293559,-14.57861328125,400.0661268234253,-145.90040588378906,0.20819065292137096,0.8183855506132354,-0.5356320962971177,left
-6,-8,251,-7.138661972580325,-9.388277169424677,1.0819778442382812,398.99758768081665,-137.19998168945312,0.3064415513313888,0.8199739966792186,-0.4834627393993468,left
-6,-7,754,-7.119438232432242,-8.303405893555796,16.28101348876953,396.5112929344177,-127.99919128417969,0.3992092444161444,0.8096923525763046,-0.43015145396957616,left
-6,-6,199,-7.100214492284161,-7.218534617686915,30.949169158935547,392.73248809576035,-118.4187240600586,0.4852891600342724,0.7891063006974408,-0.37657094597543034,left
-6,-5,656,-7.0809907521360795,-6.133663341818034,45.030935287475586,387.76861667633057,-108.557373046875,0.5639383754692355,0.7598084458094494,-0.32351914062347004,left
-6,-4,96,-7.061767011988,-5.048792065949154,58.479830741882324,381.7098264694214,-98.4970703125,0.6348541138830358,0.723295272551801,-0.27166928937589024,left
-6,-3,452,-7.042543271839917,-3.9639207900802718,71.2554292678833,374.6299076080322,-88.3057975769043,0.6980898309729383,0.6808753663587739,-0.22153853700424236,left
-6,-2,740,-7.023319531691836,-2.8790495142113914,83.32054471969604,366.58752250671387,-78.04088020324707,0.7539551036715701,0.6336030507922429,-0.1734902754460734,left
-6,-1,483,-7.004095791543755,-1.7941782383425107,94.63789749145508,357.6273250579834,-67.75220775604248,0.8028984427735695,0.5822614150166183,-0.1277722003200314,left
-6,0,382,-6.984872051395675,-0.70930696247363,105.16709041595459,347.78135681152344,-57.48574733734131,0.8454113699795613,0.5273792576503468,-0.08456201339520257,left
-6,1,158,-6.965648311247593,0.37556431339525126,114.86139583587646,337.06983757019043,-47.286784172058105,0.8819544156755132,0.46927464274548564,-0.04401952233453637,left
